PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1628989,00,0,408,345,11804.0,1849,4159,0.444578,888,2319,0.382923,317,414,0.7657,244,1177,1421,1247,371,141,512,950,4903
203962,00,0,76,10,1067.0,71,205,0.346341,39,125,0.312,6,25,0.24,48,132,180,23,16,48,29,85,187
1630643,00,0,23,0,149.0,21,39,0.538461,9,22,0.40909,17,18,0.944444,8,26,34,12,5,5,7,23,68
1572,00,0,7,0,78.0,9,25,0.36,0,0,0.0,5,8,0.625,9,14,23,5,1,3,3,13,23
77076,00,0,68,0,866.0,152,372,0.408602,3,17,0.17647,49,84,0.583333,49,64,113,61,26,5,63,79,356
77077,00,0,97,8,1158.0,116,279,0.41577,28,77,0.363636,36,52,0.692307,24,69,93,159,65,3,56,122,296
1630190,00,0,54,4,498.0,57,174,0.327586,33,118,0.279661,10,13,0.76923,7,60,67,28,15,9,23,40,157
77078,00,0,341,,5719.0,435,968,0.44938,0,0,,62,186,0.333333,569,1023,1592,319,321,382,229,976,932
1716,00,0,727,509,22367.0,3738,9200,0.406304,524,1696,0.308962,2242,2963,0.756665,738,2301,3039,2290,1092,255,1554,1645,10242
1965,00,0,21,0,224.0,35,72,0.486111,0,1,0.0,12,26,0.461538,24,25,49,9,3,1,14,30,82
203133,00,0,98,9,1397.0,146,349,0.418338,48,140,0.342857,39,45,0.866666,66,200,266,50,32,11,28,143,379
77080,00,0,327,,7420.0,875,1998,0.437937,,,,498,950,0.52421,133,331,1733,543,42,38,,900,2248
2415,00,0,85,1,772.0,78,227,0.343612,0,3,0.0,41,76,0.539473,86,103,189,18,20,19,48,113,197
1629353,00,0,5,1,56.0,6,21,0.285714,3,11,0.272727,0,0,0.0,4,7,11,0,1,0,0,7,15
77081,00,0,788,557,23062.0,3502,7362,0.475685,219,738,0.296747,1549,1981,0.781928,529,1474,2003,4339,1153,89,1533,2173,8772
2743,00,0,800,203,14232.0,2078,4486,0.463218,55,188,0.292553,1139,1626,0.700492,1387,2927,4314,556,326,454,691,1456,5350
77082,00,0,431,,9553.0,1382,3978,0.34741,,,,861,1195,0.720502,,,1420,1455,,,,786,3625
1630624,00,0,2,0,8.0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,1,0
2599,00,0,67,12,627.0,90,189,0.47619,0,3,0.0,40,82,0.487804,75,112,187,22,17,8,44,82,220
77083,00,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
201805,00,0,60,9,783.0,109,217,0.502304,0,4,0.0,52,69,0.753623,56,111,167,37,13,35,30,132,270
1629631,00,0,244,224,7467.0,1230,2735,0.449725,388,1057,0.367076,600,739,0.811907,155,845,1000,366,163,80,333,697,3448
77084,00,0,24,,114.0,18,64,0.28125,,,,6,14,0.428571,,,50,11,,,,16,42
283,00,0,937,438,23249.0,2970,7663,0.387576,1075,2984,0.360254,941,1261,0.746233,438,1583,2021,2506,1120,165,1159,1857,7956
201629,00,0,23,0,125.0,15,32,0.46875,0,0,0.0,3,9,0.333333,15,21,36,1,2,6,5,16,33
1626154,00,0,45,1,395.0,49,132,0.371212,26,88,0.295454,9,11,0.818181,3,43,46,19,18,4,13,39,133
2212,00,0,400,130,5991.0,735,1313,0.559786,0,1,0.0,347,715,0.485314,482,782,1264,79,49,422,249,656,1817
1626205,00,0,4,0,7.0,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,0,6
310,00,0,269,62,4167.0,361,1023,0.352883,64,235,0.27234,246,320,0.76875,53,230,283,880,120,7,385,360,1032
77086,00,0,46,,,100,447,0.223713,,,,39,64,0.609375,,,,34,,,,85,239
77087,00,0,496,186,12252.0,1836,3805,0.482522,16,63,0.253968,692,978,0.707566,201,483,684,2509,331,32,899,844,4380
77088,00,0,46,,,51,215,0.237209,,,,62,89,0.696629,,,,27,,,,82,164
77089,00,0,437,,16574.0,1931,4962,0.389157,,,,989,1470,0.672789,,,4186,1298,,,,1246,4851
1628990,00,0,103,25,1790.0,216,489,0.441717,34,110,0.30909,92,143,0.643356,55,321,376,79,62,18,76,140,558
77090,00,0,120,,723.0,112,338,0.33136,,,,78,113,0.690265,,,187,115,,,,199,302
77091,00,0,77,,1359.0,183,409,0.447432,,,,51,71,0.718309,,,332,48,,,,187,417
1630538,00,0,148,7,2698.0,508,1282,0.396255,269,745,0.361073,203,239,0.849372,37,305,342,407,90,37,194,279,1488
77092,00,0,531,321,8371.0,899,1959,0.458907,0,17,0.0,530,746,0.710455,565,1160,1725,514,185,200,639,1255,2328
201586,00,0,919,697,25127.0,4575,8916,0.513122,614,1709,0.359274,1264,1669,0.757339,1894,4619,6513,749,373,1759,1187,2480,11028
2738,00,0,1231,784,39506.0,5028,10870,0.462557,1081,3278,0.329774,2831,3994,0.708813,1118,4929,6047,5147,1765,633,2240,2180,13968
980,00,0,843,724,22965.0,4207,8842,0.475797,31,100,0.31,2531,3243,0.78045,2444,3747,6191,955,421,1327,1509,2776,10976
101148,00,0,5,0,6.0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,3,1,0
101141,00,0,825,424,18958.0,3123,7047,0.443167,883,2409,0.366542,1235,1590,0.776729,1397,3264,4661,908,560,293,791,1994,8364
77093,00,0,801,,17874.0,2299,5016,0.458333,,,,1161,1954,0.594165,,,6099,1405,,,,2445,5759
77094,00,0,48,,398.0,50,131,0.381679,,,,29,37,0.783783,10,34,44,37,19,4,,43,129
204060,00,0,685,313,17045.0,1987,4444,0.447119,1204,2948,0.408412,449,580,0.774137,219,1929,2148,2510,608,100,1027,1242,5627
203996,00,0,20,1,156.0,13,37,0.351351,3,13,0.230769,7,8,0.875,2,29,31,10,6,3,11,11,36
201281,00,0,6,0,79.0,8,23,0.347826,5,12,0.416666,3,3,1.0,2,6,8,7,4,3,4,3,24
1627742,00,0,469,430,15475.0,3325,7109,0.467716,637,1755,0.362962,1852,2355,0.786411,341,2081,2422,1999,337,262,1183,1136,9139
77095,00,0,24,,267.0,27,103,0.262135,,,,13,28,0.464285,,,116,20,,,,44,67
77096,00,0,87,8,849.0,165,350,0.471428,7,20,0.35,114,158,0.721518,56,67,123,73,44,3,59,77,451
202681,00,0,711,711,24418.0,6167,13031,0.473256,1679,4269,0.3933,2726,3080,0.885064,565,2283,2848,4036,930,304,1790,1632,16739
1628371,00,0,189,107,4256.0,591,1337,0.442034,161,489,0.329243,240,311,0.771704,240,722,962,171,189,257,177,323,1583
77097,00,0,718,236,22342.0,5424,10711,0.506395,19,75,,3792,4756,0.797308,1686,4021,5707,1804,698,396,1281,2022,14659
77098,00,0,122,44,3049.0,381,833,0.457382,113,280,0.403571,221,277,0.797833,58,180,238,522,82,7,221,180,1096
947,00,0,914,901,37578.0,8467,19906,0.425349,1059,3383,0.313035,6375,8168,0.780484,745,2649,3394,5624,1983,164,3262,1777,24368
1631093,00,0,131,114,3897.0,709,1663,0.426337,204,601,0.339434,440,589,0.747028,142,345,487,595,100,50,371,403,2062
2767,00,0,492,114,6162.0,622,1531,0.40627,162,449,0.360801,235,333,0.705705,147,410,557,501,230,38,255,757,1641
1628411,00,0,226,51,3828.0,345,845,0.408284,74,253,0.29249,225,282,0.797872,115,440,555,208,102,51,120,341,989
101127,00,0,867,399,24141.0,3374,7673,0.439723,620,1809,0.34273,1981,2316,0.855354,277,2210,2487,3952,683,107,1723,1583,9349
1628935,00,0,1,0,35.0,3,9,0.333333,1,4,0.25,1,2,0.5,2,1,3,1,0,0,1,4,8
77099,00,0,2,,17.0,0,3,0.0,,,,0,0,0.0,,,0,1,,,,6,0
1517,00,0,755,143,16790.0,2755,6601,0.417361,689,1947,0.353877,1145,1444,0.792936,623,1724,2347,1945,704,68,1014,1372,7344
202132,00,0,12,0,75.0,6,20,0.3,1,6,0.166666,7,12,0.583333,2,6,8,14,3,2,11,7,20
201616,00,0,138,4,1038.0,123,274,0.448905,4,17,0.235294,58,90,0.644444,90,113,203,26,24,11,50,159,308
1627743,00,0,26,0,136.0,18,37,0.486486,4,14,0.285714,8,12,0.666666,9,10,19,17,7,1,11,11,48
1628402,00,0,214,31,3873.0,656,1557,0.421323,247,743,0.332436,257,327,0.785932,82,310,392,222,84,16,169,311,1816
1641713,00,0,30,1,621.0,114,271,0.420664,49,134,0.365671,55,78,0.705128,31,75,106,22,14,17,32,34,332
77101,00,0,49,,802.0,73,176,0.414772,,,,36,62,0.580645,19,50,69,96,23,9,,130,182
1630543,00,0,145,30,2214.0,426,722,0.590027,7,34,0.205882,216,320,0.675,245,379,624,101,85,195,126,363,1075
1114,00,0,431,71,7207.0,865,2215,0.390519,346,980,0.353061,294,385,0.763636,207,579,786,500,258,53,348,725,2370
1983,00,0,135,3,1340.0,89,222,0.4009,3,19,0.157894,81,114,0.710526,34,111,145,184,42,9,78,127,262
754,00,0,885,649,29068.0,4811,11247,0.427758,881,2413,0.365105,2187,2651,0.824971,1190,2962,4152,2851,726,188,2179,1972,12690
1628367,00,0,291,92,6718.0,1222,2939,0.415787,263,901,0.291897,569,837,0.679808,250,909,1159,534,251,169,536,733,3276
1628382,00,0,280,61,4886.0,638,1508,0.423076,236,739,0.31935,164,206,0.796116,117,537,654,285,94,43,118,291,1676
77103,00,0,522,,13783.0,2004,4824,0.415422,,,,1162,1610,0.721739,,,4613,818,,,,1564,5170
2739,00,0,73,3,724.0,84,235,0.357446,32,89,0.35955,52,71,0.732394,27,62,89,58,24,3,49,71,252
1531,00,0,387,106,7570.0,1194,2680,0.445522,7,31,0.225806,843,1036,0.813706,630,1025,1655,311,147,102,467,775,3238
349,00,0,1296,1092,39111.0,4793,10731,0.446649,734,2213,0.331676,2169,2818,0.769694,1281,3682,4963,10334,1608,117,3155,2230,12489
77104,00,0,89,0,888.0,76,206,0.368932,9,33,0.272727,27,40,0.675,20,50,70,198,28,5,66,96,188
77105,00,0,8,0,22.0,2,9,0.222222,0,0,0.0,7,8,0.875,1,2,3,6,1,0,5,1,11
77106,00,0,807,,14201.0,2076,4583,0.452978,0,2,,1276,1734,0.73587,515,1447,3454,898,281,199,134,2366,5428
203510,00,0,9,1,84.0,13,39,0.333333,3,11,0.272727,6,7,0.857142,1,8,9,19,2,0,3,5,35
1631245,00,0,9,0,135.0,19,42,0.45238,1,12,0.083333,17,22,0.772727,2,6,8,15,4,1,4,10,56
77107,00,0,1,0,12.0,1,3,0.333333,0,0,0.0,0,0,0.0,1,0,1,4,2,0,1,1,2
1872,00,0,28,8,272.0,46,108,0.425925,1,7,0.142857,21,32,0.65625,30,24,54,8,3,11,26,29,114
202704,00,0,833,522,21064.0,3939,9284,0.424278,1119,3249,0.344413,1514,1773,0.853919,415,1975,2390,3490,567,103,1519,1607,10511
77109,00,0,17,0,92.0,17,33,0.515151,1,5,0.2,3,3,1.0,12,15,27,16,5,0,10,13,38
1536,00,0,858,676,27396.0,4604,11112,0.414326,1252,3763,0.332713,2516,3154,0.797717,674,2654,3328,2634,1109,317,2141,2043,12976
77100,00,0,2,,14.0,1,3,0.333333,0,0,0.0,0,0,0.0,0,2,2,2,2,0,0,1,2
77110,00,0,129,3,1797.0,279,602,0.463455,2,13,0.153846,134,179,0.748603,123,120,243,132,78,14,108,183,694
77111,00,0,56,,939.0,96,242,0.396694,,,,51,71,0.718309,53,80,133,30,26,5,,126,243
1641748,00,0,48,8,504.0,46,88,0.522727,15,40,0.375,8,11,0.727272,36,58,94,44,14,4,22,82,115
1628991,00,0,322,313,9069.0,1977,4285,0.461376,543,1568,0.346301,1136,1426,0.796633,440,1344,1784,417,302,645,580,1187,5633
1631218,00,0,48,3,632.0,138,198,0.696969,0,0,0.0,49,85,0.57647,81,114,195,44,14,43,31,76,325
77112,00,0,18,,,19,69,0.275362,,,,12,25,0.48,,,,5,,,,25,50
2418,00,0,287,14,5325.0,476,1210,0.393388,209,594,0.351851,327,425,0.769411,118,398,516,304,121,24,210,372,1488
1734,00,0,68,5,750.0,120,235,0.510638,9,25,0.36,34,46,0.73913,28,52,80,36,33,3,34,134,283
77114,00,0,90,0,594.0,122,311,0.392282,13,47,0.276595,49,57,0.859649,31,46,77,61,23,1,45,63,306
77115,00,0,356,,7671.0,1609,3347,0.480729,,,,611,804,0.75995,549,921,1470,370,158,69,241,972,3829
203108,00,0,92,13,761.0,76,153,0.496732,0,3,0.0,51,75,0.68,85,127,212,13,17,61,34,105,203
202345,00,0,39,17,624.0,61,147,0.414965,0,6,0.0,28,42,0.666666,25,106,131,26,23,20,38,56,150
77116,00,0,88,,0.0,116,347,0.334293,,,,64,114,0.561403,,,141,95,,,,191,296
1080,00,0,212,24,2707.0,472,1139,0.414398,152,402,0.378109,196,242,0.809917,106,212,318,87,48,18,134,306,1292
1744,00,0,358,180,4772.0,650,1339,0.485436,0,2,0.0,240,389,0.616966,393,706,1099,118,92,384,403,989,1540
1629713,00,0,72,0,543.0,87,195,0.446153,23,67,0.343283,31,57,0.543859,15,47,62,40,14,12,23,40,228
2544,00,0,1477,1475,56053.0,14687,29057,0.505454,2383,6864,0.347173,8310,11301,0.735333,1713,9349,11062,10868,2257,1106,5146,2669,40067
2229,00,0,595,286,14362.0,2139,5132,0.416796,687,1813,0.378929,898,1120,0.801785,212,1112,1324,2075,458,38,895,1201,5863
1628455,00,0,49,11,922.0,157,413,0.380145,37,129,0.286821,85,111,0.765765,16,106,122,180,34,8,69,58,436
1906,00,0,43,0,263.0,26,79,0.329113,1,3,0.333333,15,23,0.652173,23,23,46,11,2,9,13,33,68
1712,00,0,1083,864,37638.0,7679,17024,0.451069,1163,3365,0.345616,3521,4860,0.724485,2557,5600,8157,1761,1048,421,1714,2580,20042
1942,00,0,37,2,251.0,29,63,0.460317,0,0,0.0,14,33,0.424242,40,20,60,10,7,2,10,40,72
77120,00,0,70,,,297,1033,0.287512,,,,140,214,0.654205,,,,51,,,,137,734
77122,00,0,9,,,9,30,0.3,,,,13,16,0.8125,,,,4,,,,10,31
1631170,00,0,55,17,1620.0,270,548,0.4927,49,153,0.320261,108,133,0.81203,70,148,218,142,60,11,90,127,697
2060,00,0,447,221,11246.0,1190,2944,0.404211,289,840,0.344047,524,718,0.729805,274,926,1200,1600,583,128,708,967,3193
77123,00,0,242,,,481,1574,0.30559,,,,344,490,0.70204,,,131,218,,,,507,1306
1630610,00,0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
101180,00,0,138,18,2530.0,298,751,0.396804,130,366,0.355191,207,228,0.907894,34,188,222,399,66,5,206,183,933
201605,00,0,45,2,431.0,50,115,0.434782,0,1,0.0,26,38,0.68421,50,56,106,24,10,9,29,61,126
77125,00,0,139,,,265,777,0.341055,,,,467,598,0.780936,,,,287,,,,386,997
77126,00,0,143,,2394.0,475,1005,0.472636,0,7,0.0,340,424,0.801886,197,303,500,160,84,71,204,278,1290
2423,00,0,72,12,863.0,102,266,0.383458,35,96,0.364583,42,63,0.666666,21,67,88,29,23,23,64,92,281
201785,00,0,37,2,442.0,46,100,0.46,1,6,0.166666,46,69,0.666666,34,61,95,22,21,0,21,45,139
2744,00,0,915,651,26299.0,6161,12344,0.499108,8,66,0.121212,2013,2833,0.710554,2054,5636,7690,1347,628,1093,1211,2347,14343
1628518,00,0,30,0,143.0,15,30,0.5,0,0,0.0,12,22,0.545454,16,28,44,7,4,6,4,15,42
203928,00,0,58,1,581.0,84,189,0.444444,2,16,0.125,35,60,0.583333,53,108,161,16,10,22,20,69,205
200971,00,0,6,0,84.0,11,22,0.5,1,2,0.5,6,9,0.666666,1,11,12,9,4,1,6,9,29
2210,00,0,1181,809,34295.0,5150,11102,0.46388,1042,2769,0.376309,3562,4639,0.767837,917,3803,4720,2412,787,347,1768,2637,14904
1629610,00,0,60,5,677.0,76,176,0.431818,26,93,0.279569,12,16,0.75,22,74,96,32,19,11,17,70,190
2407,00,0,629,335,13577.0,1163,2728,0.426319,73,292,0.25,604,1036,0.583011,1166,1397,2563,798,435,323,674,1529,3003
202724,00,0,110,29,1334.0,179,412,0.434466,4,22,0.181818,46,61,0.754098,16,84,100,214,48,8,81,107,408
2798,00,0,15,0,104.0,15,45,0.333333,0,9,0.0,12,13,0.923076,3,6,9,9,5,1,7,6,42
203098,00,0,171,8,2183.0,311,705,0.441134,117,319,0.366771,116,137,0.846715,36,214,250,138,31,14,95,95,855
201943,00,0,555,429,16843.0,2750,7099,0.387378,914,2648,0.345166,1387,1743,0.795754,329,1330,1659,3151,679,98,1203,996,7801
24,00,0,164,26,2955.0,353,809,0.436341,136,364,0.373626,248,291,0.852233,44,204,248,614,164,2,201,213,1090
1137,00,0,6,0,87.0,15,32,0.46875,6,14,0.428571,1,2,0.5,5,11,16,8,0,0,5,15,37
77129,00,0,52,0,192.0,20,60,0.333333,0,2,0.0,13,20,0.65,29,38,67,2,2,8,6,33,53
201973,00,0,635,119,11323.0,1465,3203,0.457383,400,1101,0.363306,589,765,0.769934,763,1759,2522,525,321,153,438,1225,3919
1629660,00,0,159,7,2747.0,410,974,0.420944,174,495,0.351515,114,138,0.826086,44,250,294,411,88,19,133,229,1108
203511,00,0,8,0,51.0,7,26,0.26923,1,15,0.066666,1,1,1.0,2,7,9,3,2,2,3,11,16
200817,00,0,62,1,858.0,106,259,0.409266,6,30,0.2,37,41,0.902439,9,61,70,162,29,2,51,54,255
1630198,00,0,227,12,3456.0,498,1172,0.424914,354,896,0.395089,163,195,0.835897,61,337,398,208,109,32,104,253,1513
2639,00,0,26,5,376.0,23,81,0.28395,1,16,0.0625,7,16,0.4375,20,35,55,16,8,1,17,38,54
200792,00,0,102,25,1301.0,152,294,0.517006,0,0,0.0,135,201,0.671641,82,193,275,30,38,45,89,217,439
1628993,00,0,76,1,568.0,76,158,0.481012,5,22,0.227272,32,45,0.711111,77,151,228,32,15,10,32,56,189
101161,00,0,870,485,18321.0,2558,4490,0.56971,107,322,0.332298,879,1307,0.672532,1723,2969,4692,1073,524,839,932,2578,6102
77131,00,0,292,,6772.0,1083,2762,0.392107,,,,681,1126,0.604795,,,1190,675,,,,868,2847
1533,00,0,793,249,15552.0,1709,4131,0.413701,332,933,0.355841,682,916,0.744541,293,1065,1358,2274,551,92,866,1289,4432
202356,00,0,47,0,402.0,66,144,0.458333,6,15,0.4,19,28,0.678571,12,37,49,56,10,1,44,40,157
77132,00,0,332,,4142.0,808,1934,0.417786,,,,1272,1741,0.730614,,,1272,731,,,,1338,2888
422,00,0,1054,637,26613.0,3622,7564,0.478847,27,186,0.145161,1546,2190,0.705936,379,1372,1751,5846,1007,154,1748,1659,8817
1629168,00,0,21,0,197.0,29,75,0.386666,10,26,0.384615,11,12,0.916666,11,27,38,3,5,1,8,11,79
1627744,00,0,21,0,107.0,22,49,0.448979,0,1,0.0,3,5,0.6,10,24,34,3,11,7,6,13,47
77130,00,0,505,296,11849.0,1922,3942,0.487569,7,62,0.112903,766,1038,0.737957,623,1137,1760,856,404,252,664,1403,4617
1629661,00,0,274,122,6982.0,1124,2506,0.448523,612,1556,0.393316,363,438,0.828767,208,852,1060,454,221,79,204,461,3223
201291,00,0,15,0,119.0,11,35,0.314285,4,15,0.266666,1,3,0.333333,1,8,9,22,8,0,7,11,27
77133,00,0,521,,9972.0,1935,4507,0.429332,,,,371,491,0.7556,423,763,1318,973,534,40,160,1022,4241
202419,00,0,71,1,599.0,77,137,0.562043,0,0,0.0,51,73,0.69863,47,85,132,13,16,46,38,103,205
203187,00,0,147,4,2275.0,230,587,0.391822,104,339,0.306784,86,103,0.834951,71,224,295,93,89,31,80,212,650
77135,00,0,80,0,688.0,84,205,0.409756,1,3,0.333333,55,76,0.723684,54,39,93,45,33,9,44,99,224
77136,00,0,761,98,13310.0,1699,3454,0.491893,0,5,,704,1134,0.620811,1276,2232,3508,744,349,715,767,1666,4102
1626177,00,0,31,6,161.0,22,39,0.564102,0,0,0.0,11,20,0.55,16,18,34,8,6,8,3,27,55
683,00,0,11,0,28.0,5,12,0.416666,0,1,0.0,2,2,1.0,2,0,2,1,0,0,1,3,12
77138,00,0,59,0,475.0,74,203,0.364532,3,15,0.2,53,80,0.6625,27,37,64,17,12,1,37,30,204
77139,00,0,204,,2295.0,692,2117,0.326877,,,,321,434,0.739631,,,498,569,,,,703,1705
1630525,00,0,2,0,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1746,00,0,5,0,37.0,3,9,0.333333,0,0,0.0,0,0,0.0,3,4,7,0,1,0,3,5,6
77141,00,0,1100,985,35954.0,5832,13100,0.44519,80,464,,3791,4754,0.797433,1459,2790,4249,5499,1477,675,2448,3087,15535
2035,00,0,344,136,5930.0,770,1872,0.411324,274,815,0.336196,307,389,0.789203,192,577,769,304,198,149,349,598,2121
698,00,0,1199,479,32603.0,7727,16361,0.472281,562,1679,0.334723,3186,3792,0.840189,1786,3046,4832,2550,739,180,2076,2962,19202
77144,00,0,675,232,19975.0,4015,8436,0.475936,104,319,,2029,2564,0.791341,470,1052,1522,3436,761,89,1717,1706,10163
77145,00,0,48,2,272.0,20,84,0.238095,1,6,0.166666,13,17,0.764705,8,20,28,64,17,2,26,49,54
911,00,0,845,452,16994.0,1393,2756,0.505442,2,10,0.2,685,1133,0.604589,1677,3471,5148,387,471,1087,724,2430,3473
77146,00,0,596,217,12897.0,1947,4433,0.439205,53,243,0.218106,990,1303,0.759785,309,716,1025,2476,570,36,1054,1116,4937
77147,00,0,69,,744.0,84,190,0.442105,,,,22,51,0.431372,20,41,220,22,8,8,,142,190
77148,00,0,464,91,9878.0,1704,3684,0.46254,21,111,,785,1008,0.778769,831,1779,2610,817,432,284,879,1349,4214
77149,00,0,904,62,18102.0,1802,3995,0.451063,1,2,,764,1101,0.693914,1960,3789,5887,929,456,2082,872,2707,4369
77150,00,0,581,,20140.0,4126,9383,0.439731,,,,1692,2420,0.699173,,,7379,1541,,,,2037,9944
77151,00,0,27,,,4,20,0.2,,,,7,14,0.5,,,,11,,,,13,15
201274,00,0,125,5,1969.0,326,631,0.51664,3,19,0.157894,153,231,0.662337,141,351,492,78,99,32,140,247,808
202707,00,0,36,0,298.0,54,121,0.44628,0,0,0.0,6,9,0.666666,20,38,58,6,5,14,14,25,114
1630552,00,0,140,51,2792.0,484,945,0.512169,89,279,0.318996,142,206,0.68932,116,606,722,251,96,79,133,244,1199
201949,00,0,771,243,15509.0,2306,4866,0.4739,381,1267,0.30071,827,1219,0.678424,605,2105,2710,1604,580,653,1041,1742,5820
2207,00,0,1277,1091,44233.0,7823,17720,0.441478,1978,5331,0.371037,2783,3468,0.802479,1067,3992,5059,5001,1071,260,2451,2252,20407
77152,00,0,869,1,25681.0,4575,10254,0.446167,0,1,,2050,2633,0.778579,1021,2121,4778,3285,487,235,917,2505,11200
77153,00,0,4,0,12.0,1,3,0.333333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,1,2
1629640,00,0,282,231,8441.0,1698,3659,0.464061,469,1310,0.358015,750,990,0.757575,318,1241,1559,650,204,69,405,575,4615
2256,00,0,16,0,156.0,15,37,0.405405,0,0,0.0,2,6,0.333333,4,28,32,0,1,12,6,20,32
77154,00,0,64,0,815.0,113,214,0.528037,0,0,0.0,37,85,0.435294,90,153,243,19,13,22,59,147,263
1630553,00,0,81,12,1164.0,170,469,0.362473,66,190,0.347368,78,102,0.764705,38,92,130,138,50,19,93,116,484
134,00,0,735,623,25059.0,4512,9160,0.492576,160,524,0.305343,3943,4691,0.840545,487,1917,2404,6711,1082,176,2258,1541,13127
1641749,00,0,9,0,66.0,5,16,0.3125,1,3,0.333333,0,0,0.0,4,6,10,4,1,0,4,5,11
913,00,0,707,699,25688.0,4401,9086,0.484371,367,1104,0.332427,2281,2978,0.76595,1794,3506,5300,2298,515,258,1435,1893,11450
77156,00,0,4,,38.0,3,13,0.230769,,,,0,2,0.0,1,4,5,7,5,2,3,3,6
77158,00,0,12,,90.0,7,25,0.28,0,0,0.0,3,5,0.6,6,16,22,1,0,5,7,18,17
2669,00,0,151,27,2109.0,239,574,0.416376,32,105,0.304761,72,103,0.699029,159,334,493,65,84,63,100,271,582
77159,00,0,9,,53.0,12,30,0.4,0,0,0.0,3,5,0.6,6,8,14,2,1,0,4,11,27
77142,00,0,906,870,33245.0,6211,11951,0.519705,325,1074,0.302607,4960,5850,0.847863,1601,4958,6559,10141,1724,374,3506,2050,17707
77160,00,0,691,668,23694.0,5733,11065,0.51812,14,92,,2412,3265,0.738744,1825,2992,4817,2502,888,525,1627,1766,13892
77168,00,0,904,125,25005.0,4733,10544,0.44888,29,176,,3253,4066,0.800049,2201,4264,6465,2677,1025,632,2050,3101,12748
77161,00,0,202,,2263.0,300,705,0.425531,,,,198,323,0.613003,,,685,217,,,,417,798
203910,00,0,28,0,262.0,26,75,0.346666,5,21,0.238095,17,25,0.68,13,26,39,11,7,3,19,34,74
77162,00,0,690,0,14554.0,2235,4505,0.496115,3,20,,868,1049,0.827454,599,1264,2280,1212,455,224,355,1503,5341
204179,00,0,4,0,75.0,9,21,0.428571,4,12,0.333333,0,0,0.0,4,7,11,7,2,0,3,6,22
203111,00,0,103,1,1113.0,117,327,0.357798,47,151,0.311258,48,66,0.727272,33,147,180,69,20,14,48,86,329
77163,00,0,305,60,5979.0,1065,2109,0.504978,1,7,0.142857,433,605,0.715702,432,806,1238,262,128,169,393,913,2564
77164,00,0,97,,1074.0,200,442,0.452488,,,,57,93,0.612903,,,265,39,,,,198,457
77165,00,0,14,,92.0,13,43,0.302325,,,,11,17,0.647058,,,29,2,,,,10,37
1626169,00,0,449,104,8878.0,1028,2630,0.390874,340,1114,0.305206,410,548,0.748175,253,1151,1404,679,383,106,480,871,2806
77166,00,0,29,0,234.0,27,64,0.421875,0,3,0.0,20,38,0.526315,15,28,43,5,9,2,18,55,74
77134,00,0,626,327,13618.0,2841,4965,0.572205,0,4,0.0,1663,2622,0.634248,1193,2257,3450,777,290,530,1477,2409,7345
201234,00,0,23,0,170.0,20,52,0.384615,1,3,0.333333,18,19,0.947368,5,15,20,15,2,1,11,26,59
204020,00,0,354,78,8709.0,1246,2924,0.426128,438,1217,0.359901,539,692,0.778901,187,882,1069,813,288,140,373,637,3469
77167,00,0,984,252,24308.0,4882,10515,0.464289,83,327,0.253822,1978,2673,0.739992,1451,1658,3109,3212,852,253,1569,2063,11825
202325,00,0,609,334,13471.0,1629,4028,0.404419,614,1823,0.336807,363,490,0.740816,337,1587,1924,645,468,402,525,1168,4235
203130,00,0,7,0,21.0,0,11,0.0,0,4,0.0,0,2,0.0,1,5,6,2,1,0,2,3,0
77170,00,0,21,0,87.0,18,48,0.375,1,4,0.25,9,13,0.692307,13,10,23,1,3,8,6,11,46
77169,00,0,516,,18298.0,3303,7435,0.44425,,,,3417,4447,0.768383,,,5856,1269,,,,1681,10023
77171,00,0,23,0,191.0,11,30,0.366666,0,0,0.0,9,20,0.45,15,31,46,11,3,7,15,33,31
203999,00,0,656,615,20388.0,5239,9422,0.556039,657,1885,0.348541,2475,2991,0.827482,1732,5279,7011,4508,786,478,1888,1795,13610
77172,00,0,138,,1739.0,165,449,0.367483,,,,58,110,0.527272,,,586,112,,,,277,388
2264,00,0,23,2,125.0,8,20,0.4,0,0,0.0,10,20,0.5,13,23,36,3,3,9,11,35,26
77173,00,0,164,4,1704.0,234,595,0.393277,15,49,0.306122,111,150,0.74,87,127,214,119,85,38,96,176,594
77174,00,0,11,0,139.0,15,44,0.340909,2,12,0.166666,13,16,0.8125,6,5,11,16,6,0,9,19,45
77180,00,0,37,0,307.0,50,102,0.490196,0,1,0.0,29,43,0.674418,20,27,47,20,17,6,18,38,129
